114-6121759-2156213	 : 90212
114-3294860-8812252	 : 87544
114-1321082-0066642	 : 60604-3603
112-8439548-6653067	 : 07746-1830
112-9127328-2801869	 : 20009-6092
112-3332936-3208230	 : 73072-6804
113-0629647-1368241	 : 92801-2605
112-8511533-1102647	 : 96792-2496
113-2377093-7797841	 : 21214-1222
114-2923095-2005864	 : 75081-7702
114-0622457-8435432	 : 07821-3535
114-0949568-5904213	 : 91702-3208
114-4749884-8017016	 : 11224-2816
114-7154194-4523411	 : 19103-4219
114-8359190-3134657	 : 32837
111-9086517-9678622	 : 26301-4053
114-9157237-9079416	 : 53072-3435
111-4198450-8754669	 : 78660
112-9003362-9169851	 : 33809-2371
112-6131317-4956220	 : 02780-7365
113-0552833-8094630	 : 29406
114-6684149-1112251	 : 77058-3696
111-8486267-3197845	 : 85308
112-9477118-9641042	 : 85323
112-4991248-4778656	 : 85225-8526
113-8958907-3637826	 : 38671-9526
113-0619330-6194635	 : 75228
111-3207861-1921050	 : 75006-7415
113-1855455-0991425	 : 06029-4201
114-0638845-0897064	 : 34737
113-7940074-7906647	 : 93035-4129
111-7426884-5788248	 : 89406-5416
113-7168409-7225837	 : 92507
112-5933641-4449865	 : 94107-1007
114-0230473-7612231	 : 11373-4900
113-9155831-5330644	 : 29506-2720
111-0054278-5400216	 : 21117
111-2839417-4527425	 : 02601-2088
112-0298009-2207431	 : 10004
112-2100638-6981853	 : 75007-1639
113-2583075-5928246	 : 29633-1529
113-3790179-8297024	 : 02472-2406
112-9534133-3225040	 : 96204-3097
111-7318251-7961031	 : 07079-1331
114-3181871-5705040	 : 44685
112-2065354-2798607	 : 93003-7261
114-4392926-6358656	 : 28214-5410
113-3559014-2057842	 : 92251-9713
113-2663551-9931453	 : 75039-4870
112-5741448-4848206	 : 30135
114-3189044-2251405	 : 22191-1200
113-1822430-8393041	 : 90501
111-5225055-1165011	 : 68110-2805
112-0348320-4921043	 : 96740-1668
114-2249503-0279457	 : 32210-3228
112-9158353-6393825	 : 53006
111-5600861-0769833	 : 91381
111-0104071-0616263	 : 95621-1077
113-1870723-5561060	 : 91402-4617
114-0836481-0189857	 : 29576-4823
111-6682754-1416201	 : 33441
114-4355706-4768227	 : 60089-1598
113-2781389-4041061	 : 94709-1532
112-1234400-9141824	 : 75010-6542
113-2796012-9116250	 : 90035-3104
111-0361767-0751472	 : 68135-4312
114-6706370-8497824	 : 32771-6633
114-0698710-3982628	 : 99352-6101
111-7899184-7831416	 : 55311
113-6216715-3458622	 : 40511-2028
112-4001653-8069049	 : 92102-4509
111-8136666-2435449	 : 90046-6703
112-0164237-8766602	 : 32068-6561
112-1865880-4375466	 : 08701-1456
113-6103916-0351469	 : 98661
114-2538489-7733842	 : 70043-5660
112-1114385-0551414	 : 04092-4114
114-6112241-1267400	 : 40004
112-2141348-8909861	 : 85020-1176
113-7202079-9432205	 : 80020-2783
113-9436021-1112258	 : 21228-4362
112-1521279-7521828	 : 29607
112-6646375-7820233	 : 53006
111-1130592-0577860	 : 94102-1102
111-3020313-0159423	 : 92840-2122
113-1227928-3156240	 : 90250-8304
113-3752174-6351434	 : 78205-1512
114-5302096-1937859	 : 20902-1361
111-7646375-1419429	 : 29169-3456
113-4789010-4497801	 : 10308-1416
114-9678308-7543423	 : 11201-2543
114-0192774-3550618	 : 94538-2215
112-1570152-4939457	 : 08053
111-8490350-4151424	 : 20772-5987
114-0080020-2201870	 : 94587
112-8855987-5498609	 : 94606
113-0134281-2877052	 : 18240-2201
114-9171368-2539424	 : 00791-4174
113-0357740-4093862	 : 30157-6697
111-7675276-4655460	 : 01843-1018
112-7737461-5421847	 : 75028
113-6763233-2177006	 : 19701-6828
112-1833676-2694638	 : 28037-8011
113-2551422-2620256	 : 29605
111-9573002-0231413	 : 32920-3609
111-2924765-4896243	 : 02145-3515
113-0768184-7506627	 : 07080-5555
111-3768041-8613829	 : 60091-1744
112-1157178-2297830	 : 92835-3513
112-6814254-8988248	 : 91107-6833
114-8717479-5485814	 : 28117-8234
111-1998644-6807428	 : 12123-2801
112-3094299-3608245	 : 81428
114-4447311-0285054	 : 73112-4430
114-4943347-1841069	 : 83646-3618
111-0169986-9948274	 : 76180
112-3195782-3793852	 : 23188
112-8349298-1501017	 : 53717-2313
114-2817974-0909816	 : 97914-1600
112-4699880-3489051	 : 30415
111-4355617-0072210	 : 46143-7732
111-3119905-0857017	 : 12302-1041
111-9362922-3377053	 : 77025-1510
114-1981461-2976244	 : 63021-8067
112-7089492-7905842	 : 33710-4551
111-2211369-9335462	 : 98335-1236
113-3852284-4421848	 : 46567-1506
112-9579860-9372251	 : 11101-1008
112-8883722-1183408	 : 15022-1856
114-5401298-5611424	 : 12603
111-7481942-5239423	 : 92617
111-0246922-6966600	 : 10606-4011
114-5668773-6141807	 : 19115-4907
113-5707638-2148258	 : 37716-7929
114-8154178-2465841	 : 94536-4039
112-5644746-6655455	 : 66048-7579
113-0694994-7322642	 : 48823-5216
111-4172917-4527440	 : 48320-1126
111-7402300-0528204	 : 34104-7082
111-6560307-6763417	 : 60654-7655
114-6915874-7361815	 : 60181-3011
112-9072834-8328242	 : 57226
112-3494774-3674647	 : 82336-0067
113-5814467-3189068	 : 33186-6141
112-6232175-3437033	 : 63011
114-3290261-7855467	 : 47374-5746
112-6235693-6571459	 : 49719
114-8242028-0863401	 : 95054
111-5733823-5036209	 : 92503-5200
113-2413551-3391458	 : 32803-5830
114-3355048-2302660	 : 49053-9658
111-7932750-5577002	 : 06053-1826
112-6286058-8175460	 : 11752
114-9854526-4309804	 : 31032
113-4005120-6982623	 : 16635
114-0481835-4454616	 : 52242-1009
114-5720859-8566649	 : 62521-3304
113-7774282-2919452	 : 50327-2230
113-8578935-7045060	 : 59601-4912
112-2710495-1033834	 : 92606-1203
112-6116885-2199450	 : 18966
113-0621521-0092268	 : 33135-1601
112-7277722-2845058	 : 80207
114-2221061-2817839	 : 60563
113-5612612-7947447	 : 95336-8949
114-3721716-8002610	 : 55305-3420
113-6792537-2889833	 : 76051-1945
113-6618415-8595404	 : 14620
111-0373387-2441807	 : 37204-3646
114-6093330-7388241	 : 37620
113-8665503-3357014	 : 23223-2732
114-6981141-9995411	 : 37745-5806
114-8044101-6885045	 : 37914-5310
113-1406819-9649048	 : 90277-4732
112-0324757-4480221	 : 00681-0027
112-0893188-0408242	 : 33140-4248
113-8693044-2203466	 : 91730-9001
114-1731959-8680211	 : 31634
114-4841855-6856217	 : 36467-2201
114-3813574-9211438	 : 32025-3940
111-5315872-5653004	 : 14850
114-0784759-4823448	 : 60031-4108
113-4400419-1593054	 : 77076
114-7346547-2206668	 : 28411-0026
114-5543252-1787469	 : 02115
114-2649050-5869064	 : 76002-3737
112-8741724-6213031	 : 85012-2322
111-7158028-1348258	 : 95127-3653
113-4083044-4620261	 : 35476
111-2034176-4961861	 : 60440-3070
114-7815866-5372245	 : 70555
113-6117067-4317807	 : 78752-2400
111-4220491-9441868	 : 92618-2423
112-7710646-6421845	 : 30233
111-2795902-8337868	 : 06854
112-7998819-3703452	 : 11714-1219
112-4746336-7571433	 : 32127-4457
111-7216804-3978664	 : 94606-2234
111-4525774-7067406	 : 95039
111-3874253-6057054	 : 06106-7000
111-6653672-8493816	 : 10010-3754
111-9883150-5610628	 : 77433-4054
113-2767543-7284217	 : 94107
113-7590901-3836224	 : 19348-3331
111-3118538-5697051	 : 02152-1114
113-7096844-3743419	 : 98003-7344
111-6652122-0941800	 : 00957
111-0252865-4949875	 : 34145-2547
111-5836980-4520210	 : 18914
114-2072510-2879459	 : 60527-7625
112-3524729-2341039	 : 36867-5447
112-7992478-0425862	 : 11735-1208
111-8610091-4489004	 : 60602-4342
113-6792037-2197014	 : 33909-2957
113-6239063-2100211	 : 54303-2760
114-4080903-2225851	 : 10977-3449
113-4412863-9924239	 : 98532-3203
114-7178340-8449067	 : 32803-3702
111-9329000-5266627	 : 95818-2806
111-1772097-5530622	 : 55904-5678
114-9479623-9487460	 : 49053-9658
111-3447442-3517817	 : 48322-1368
113-0123778-8815478	 : 33770-3822
114-7920172-5834664	 : 37186-2975
114-5697143-6277806	 : 11414-3816
111-5141788-9907418	 : 46142-4052
114-0155631-3938659	 : 92618-3921
114-7694490-3097000	 : 33626-1741
113-4211768-9765810	 : 70036-5769
113-3438877-7007431	 : 80840-4402
112-4280691-8941838	 : 96819-2237
111-3177577-8482655	 : 23235-1847
113-3589098-8725046	 : 21222-4643
114-2028727-0352217	 : 48114-9338
113-9929703-4236226	 : 92121-3900
111-8534010-0420228	 : 17033-9580
111-1932504-5965837	 : 84020-5486
114-0489617-8820239	 : 89511-2073
112-7064632-2219417	 : 08092-9310
111-7303767-2173036	 : 20878-4261
114-4079546-0637030	 : 10017-4024
114-8279145-5389025	 : 29569
111-6173367-9290637	 : 53045
113-1955250-7929029	 : 68046
113-3776288-9295455	 : 80021-6805
113-5422089-8931416	 : 94019
114-5177292-1657019	 : 28412-3675
113-3177416-0617844	 : 77380-1456
113-2275729-2557017	 : 32730-2101
113-4844685-7256256	 : 11435
114-9234846-5910602	 : 92111
113-7798645-0640229	 : 85705-3364
112-8320999-3192216	 : 06855-1016
111-7982277-6521014	 : 36863-2941
111-7033484-0400243	 : 20003-3312
114-9687510-5817856	 : 89029-1513
114-4008992-9467400	 : 20646-9769
112-1703490-6017852	 : 75069-7335
111-5441061-9886660	 : 14904-1631
113-2665005-1422616	 : 17563-9740
112-6820714-2923436	 : 72823-3235
113-7494306-9358667	 : 14701-6335
114-3372759-5593821	 : 30901-1076
114-4409779-0690662	 : 72543-1906
113-8927521-6882665	 : 71753-2115
114-1256489-5115441	 : 72015-2586
112-6075243-8121067	 : 70458-4227
112-3938640-6949052	 : 55024-7089
113-6019157-9797050	 : 55445-3242
114-5396995-6536250	 : 08608
114-4417593-3257016	 : 21060-7072
112-3513300-3624239	 : 43076-9727
112-2357261-4403417	 : 98154-1007
113-5566517-6574623	 : 32837-8450
113-9454909-9467442	 : 55337-1297
113-0014050-2104227	 : 10011-5201
111-1218974-7497013	 : 57401-4803
111-3117355-6804215	 : 10018-1404
113-0707917-2848245	 : 28203-5820
111-5870916-9709015	 : 39154
114-8401645-1398608	 : 01581-2603
112-7554343-4213012	 : 75218-2911
111-2440082-7333068	 : 34238-4722
114-7517781-1577031	 : 92802-1020
114-4572122-6599424	 : 10010-5142
113-7417098-9309863	 : 87110-5962
113-1236553-9611440	 : 76043-6117
114-0798974-7417042	 : 80516-2420
111-1371878-4793813	 : 38115-3832
113-4932124-5941804	 : 76001-7239
114-9009209-2108240	 : 12010-2524
112-7909450-3766627	 : 85283-3986
113-9119197-5086612	 : 80118
112-4929476-5638642	 : 26508-9320
113-7336524-7966638	 : 79423
112-1065819-1790624	 : 17846-8645
111-0533108-8969859	 : 50309-3707
114-6986148-6721826	 : 19720
113-0478590-0874667	 : 60062-1111
112-0490486-1372207	 : 37128-0609
114-2708466-6325036	 : 98012
114-6481324-2765021	 : 65804-6447
114-6878115-4574628	 : 89149
114-6050886-0324265	 : 37167
114-7560232-1445862	 : 90670-5554
111-5236486-2600203	 : 29678-3324
114-3877013-6539435	 : 10002-2810
112-2772033-2507434	 : 32730-2805
111-9488629-1981851	 : 76137-6138
112-3422496-3989862	 : 85302-2415
112-4729982-4866606	 : 32413-1157
114-6401202-7976213	 : 71701
114-4197933-3825063	 : 67205
111-0826972-7897044	 : 22201-4840
111-7454964-2595403	 : 04401-5618
114-6978491-7362611	 : 19713-4043
111-1906514-3702601	 : 24515-0002
113-9281282-0977828	 : 16901-7467
111-2634318-5657049	 : 73521-1743
114-3742753-1987434	 : 77058-3607
111-0156265-1285026	 : 53711-6410
114-0753677-0901035	 : 80504-6749
114-9349095-7095460	 : 21152-9379
112-7748667-4663451	 : 28144-0764
112-6100955-2731468	 : 10011-5604
111-1590802-3777044	 : 32757-9145
112-9936039-6949019	 : 70785-7104
111-1151415-8013863	 : 91401-1520
112-0791288-2159429	 : 85258-4437
112-2079740-0620228	 : 92656
113-6372318-4261021	 : 27215-9101
112-0736799-0173820	 : 60445-1282
111-5422310-6949820	 : 37771-8324
112-0631223-2270612	 : 78414
113-0088343-2355477	 : 37188-9114
112-0388363-1455406	 : 65305-5400
111-8313001-6591413	 : 84020-5486
114-7119350-8154650	 : 97402-5435
111-4089486-7575446	 : 33761
113-2638681-2759450	 : 72209-4712
114-5368808-0810655	 : 58601-4853
111-7939087-6454657	 : 70030
112-7383065-6650658	 : 30311
114-9257465-8237017	 : 29680
112-9060039-1641851	 : 90717
113-2693098-2125804	 : 93004-3065
113-6336800-8620215	 : 95367-9578
111-0025448-9564257	 : 32344-1443
114-2725459-2431443	 : 66202-2128
113-7022443-0749832	 : 30067-5060
114-0022598-8933007	 : 34609
113-8742537-4467402	 : 33928-4423
113-4459133-4377065	 : 44111-3605
113-2586569-8986615	 : 95124-4108
113-3132311-4853062	 : 28027-7735
113-8288684-7478663	 : 85031
113-4795839-9161008	 : 91801-3451
114-7142565-4458654	 : 49420-8533
112-7472878-3301830	 : 28144-0764
111-9854205-8189867	 : 96789-5949
114-4095911-9753835	 : 95757-3444
112-9649084-6892264	 : 30076-3417
114-8459374-8125867	 : 62220-1645
114-6260951-3909851	 : 19543-9300
113-8066917-6377835	 : 53147-1419
112-8851958-9360249	 : 98065
113-9497005-4064206	 : 02186-1115
113-6818778-3738646	 : 07920-2565
111-4185342-5500254	 : 34219
112-8807355-1203400	 : 76107-2219
113-3768546-5455434	 : 93036-1905
111-4980120-1442645	 : 60187-4703
114-1761157-2630666	 : 85710-3125
113-2345102-3500239	 : 47960-2129
114-5497146-5711456	 : 48108-1699
114-1566219-2377014	 : 27292-3322
111-1957749-2232249	 : 80011-1566
111-2933845-9362641	 : 48642-6534
111-2955018-1694637	 : 65810
113-7604051-6681022	 : 46225-1046
114-8159531-6545061	 : 47438-1530
112-4904956-7301028	 : 37130-3733
112-4474045-5512246	 : 98405
114-2090204-6122618	 : 60661-2104
113-6898301-5926616	 : 28146-7171
111-3720795-2998617	 : 33199-2516
114-9848252-2189008	 : 20010
111-0807605-2598659	 : 92806-1759
114-9987966-1152213	 : 53147-1419
112-7682423-9776257	 : 60446
111-8893405-2208262	 : 03820-4700
111-3016589-8481864	 : 04401-5618
111-0864843-1738606	 : 84088-5236
114-3937241-4093834	 : 89149
114-2418342-3448231	 : 80216-3463
113-0543439-0408228	 : 07675
111-7808435-1870656	 : 76801-4021
112-2053404-6674600	 : 58104-6535
114-1272648-5394623	 : 33012
111-0988287-3388248	 : 47404-3609
112-1693809-8593828	 : 36109-2702
114-9368787-6212258	 : 78712
114-2785956-2434628	 : 98134-1809
112-6433208-5285840	 : 14618-5117
114-6087019-8613003	 : 60160-1112
114-5411149-8957857	 : 19720
111-4318731-7944250	 : 13027-8803
113-9429662-3103459	 : 45732
113-3255333-4504233	 : 34737-3000
111-9291037-1161867	 : 77502-1516
114-3686080-5845831	 : 37138-2417
112-2047227-0225050	 : 90024-6535
114-9893417-2184223	 : 99204-2505
114-4728242-6936201	 : 33308-6740
113-9738191-7585861	 : 77505-1001
114-7829301-2223455	 : 53221-4129
111-0212319-4569034	 : 32092-1850
113-3307753-3635420	 : 56425-8641
114-2680121-2817806	 : 92683
111-2599413-2236243	 : 79106-8360
112-0286097-6089866	 : 02493-2281
114-1517771-7329862	 : 65721-6687
111-6802989-8305040	 : 32765
114-0795816-4159429	 : 78660-4606
112-7721188-1312224	 : 92008
112-2100587-6257046	 : 92688-2671
112-5075536-1365043	 : 49315-9166
112-0492197-4997008	 : 20112-3831
111-6590321-0823408	 : 29615
114-7014828-1244265	 : 78217
111-0239982-0354625	 : 49426
112-7208910-9741860	 : 37601
113-4522760-3057807	 : 36571
112-7375646-8493819	 : 01844-5882
113-6199697-1545068	 : 23608-1355
114-9856874-7451427	 : 30047-2321
111-8822183-9461815	 : 01854-2722
114-3677939-5005033	 : 85282-6850
111-1498698-5277061	 : 77007-2122
112-3152780-1351415	 : 60555
111-3459020-6812256	 : 22301-1123
113-6582064-4312220	 : 68102-1151
112-3371927-6836241	 : 60426
112-7998360-3562652	 : 60804-4356
113-7916282-6312263	 : 96789-2747
113-3380454-8545069	 : 75482-4041
112-7551584-2541002	 : 10011-4624
113-5821601-4049050	 : 37203-4165
114-1450253-2289062	 : 92350
111-5242893-7225851	 : 05655
112-1084587-4175404	 : 04268
111-5649955-9235422	 : 75165
114-6521116-3053855	 : 29708-7053
112-7309387-4814644	 : 45227-2413
113-4884869-9926607	 : 30904-3047
111-7293753-2085863	 : 13601-3847
111-2070179-7769033	 : 32818
113-5587759-2287419	 : 02648-1779
113-4521279-3669000	 : 89031-0593
114-6564443-1764203	 : 78132-4726
112-5397352-2776254	 : 15222-2263
111-0734673-1873821	 : 60302-3443
114-4678653-2288260	 : 13340-3523
114-7928107-1697029	 : 48446-2455
112-6810236-8522667	 : 44104-3863
113-5316159-1436226	 : 49316-9444
112-4055341-1944251	 : 08807-1919
113-9160341-4733867	 : 98273-8932
112-3984140-2587466	 : 21201-5825
113-9127645-4923429	 : 36203-3911
112-5249046-5396223	 : 02081-1218
112-3162448-3850600	 : 48603
113-4945034-6282667	 : 11413
114-6962541-4199453	 : 88240-2131
112-5069121-7999449	 : 39402-6221
112-1914340-8709805	 : 83704-1799
113-4935667-1503406	 : 35126-2507
113-5987568-1157823	 : 49079-1093
114-3673692-2672265	 : 07728-2549
111-5445209-4586638	 : 36701-4101
113-9198799-2767409	 : 28658-7703
114-7390575-1612268	 : 94080
113-9647725-8389819	 : 94104
112-8333814-6073011	 : 37128-0609
113-4664259-2839424	 : 85541-3298
112-2259897-4198616	 : 32127-4457
114-9440646-5622641	 : 88001-2954
113-4214703-6638609	 : 06335-1717
113-2150725-1958620	 : 77502-1516
111-5330000-9090658	 : 55402
111-7778582-4817856	 : 21776-9410
112-2998268-2475440	 : 65202-8397
112-9891011-4975439	 : 50251-1017
114-0899859-1076238	 : 49456-2020
113-2073113-5257854	 : 85282-6757
114-0024777-9249059	 : 43015-1607
112-9188479-5162645	 : 95304-1612
112-8448614-2178653	 : 48109-1276
111-6461921-9694603	 : 14437-1122
114-8714134-0457827	 : 21204
114-0439337-0886624	 : 90012-2952
114-7952136-7461823	 : 94133-2206
111-0454741-4277038	 : 19444-2325
111-3702511-5645010	 : 32086-5776
112-4087319-3752229	 : 94580
112-4894838-1667402	 : 77360-7636
112-2754280-8365029	 : 49022
113-4498469-3147424	 : 21201-5825
113-7305519-5805028	 : 34997-2833
111-7594863-5551430	 : 19348-1735
111-8340890-0377007	 : 32404
111-1373626-7255459	 : 05401-4795
113-2726030-2043409	 : 97124-5830
113-2932372-3301817	 : 92691-6363
112-5937924-4916214	 : 72015
113-5271265-0179433	 : 17603-3808
113-5125560-9565863	 : 29210
112-4873195-0621064	 : 30314-4207
112-1104431-8993040	 : 48310-4434
112-9605954-4047404	 : 36081-3042
114-9186355-2424245	 : 91311-6532
114-0321169-9683416	 : 91360-5576
112-4462066-7854625	 : 35210-3524
113-9976794-1421041	 : 17022-2288
114-8285082-0927414	 : 30083
111-1978748-5377813	 : 77080-5327
112-9861712-0171469	 : 28525-9643
111-4635792-3790647	 : 46158-8360
112-1268033-6391419	 : 07055
113-5276690-6323410	 : 38834-6315
111-8856414-4677836	 : 20832-1743
113-4368605-1802631	 : 12601-3930
113-2065202-4361062	 : 91001-5250
113-5029923-9501805	 : 20059-1024
113-9340866-5789860	 : 92821-6795
113-0211365-2649859	 : 91776-3973
112-9864304-3409039	 : 10018-5500
113-1875733-7961839	 : 19355-9613
112-4448852-4241009	 : 77042-3967
114-0991007-2110653	 : 78613-6425
112-4777728-1649038	 : 22303-2157
114-4520136-3021001	 : 44312-5849
114-0545905-3309818	 : 11357-2200
111-0611199-3636264	 : 75075-6124
113-8409604-6248245	 : 11720
114-1760964-9337050	 : 85205-7351
114-8582361-9429044	 : 85044-4309
112-8128982-8324234	 : 28144-0764
112-9245708-3744263	 : 95358-1034
111-9593089-4605049	 : 11230
114-3940816-2761848	 : 07676-4022
112-2879810-1433055	 : 55320
111-2401107-7514637	 : 48071-3600
113-0763925-0253032	 : 06410-1657
114-1760474-1171400	 : 48108
111-3303947-6228208	 : 70785-5609
112-8583660-0077825	 : 06853-1825
114-4444175-0293038	 : 75104-1211
114-5746618-2502644	 : 10018-6603
111-6798215-6884261	 : 60016-7844
114-6391879-1063437	 : 55110-2631
111-8247961-9412257	 : 84020-5486
112-6573482-2298669	 : 38104-4375
114-9890657-6241033	 : 95136
111-6675149-7321863	 : 20186-3038
113-5592574-3619419	 : 32207-5409
113-8330380-9493822	 : 37087-5924
111-7118533-9511464	 : 91324
112-8124202-7867441	 : 75247-5102
112-2128458-0046605	 : 72401-8413
111-0468096-2940218	 : 05401-4795
111-1560382-1520260	 : 98409
114-8790118-5725863	 : 02721-2704
114-6547811-1703462	 : 30306-2351
114-3119319-3494618	 : 81211-9184
114-5880049-2627406	 : 90275-4962
112-4547409-6377012	 : 75402
112-5154051-9460246	 : 33544
112-3942704-3785060	 : 21087-1808
113-5973046-3873042	 : 93063-7659
111-4649501-9662668	 : 29803-6916
111-7935664-8827413	 : 89139-7459
112-4313286-0679457	 : 10021-3340
113-5475748-6535454	 : 70726-5313
111-4577239-9888214	 : 94102-1226
112-8408590-7174648	 : 07055-1971
114-8039290-2260241	 : 23455-2237
111-4373301-6089805	 : 28025-4308
112-6590422-9624264	 : 97211
112-4045891-0317801	 : 43082-9557
111-0631735-8698614	 : 33351-5073
113-7132148-4721847	 : 92806
114-1079695-9539461	 : 33321-0842
111-9940842-5219445	 : 54986-9700
113-2187597-0444201	 : 94806-3135
113-5101827-9518654	 : 53223-2451
113-8057257-9587427	 : 34788-2615
113-5462069-5218661	 : 97305-2240
112-4272248-5577068	 : 92879-1381
111-6154572-0097837	 : 94547-1842
114-8589488-3703432	 : 97426-9748
113-3482892-0120243	 : 92626-6521
112-8819463-4393826	 : 95350-2647
114-5858119-1997051	 : 44301-3007
114-5080411-1208265	 : 28012-8501
112-0956835-5964265	 : 10035
111-1463060-4940258	 : 54601-2994
112-6639195-6321839	 : 37801-9007
111-3413904-1856211	 : 89135-1562
113-9899714-3679428	 : 28269-4228
113-9238595-7383460	 : 60076-3436
112-0747243-6245027	 : 08054-3412
113-2011198-1928230	 : 60101-4007
111-5199504-8081028	 : 84770-3497
114-6266193-6337829	 : 21702
111-6331300-8461056	 : 08812-1741
113-1931261-1600243	 : 95123-6729
112-1500144-2102606	 : 77441-1428
113-3980424-3794615	 : 34639
114-0204632-7193040	 : 77494
111-7326186-1493017	 : 80516-7522
111-4479343-4392263	 : 91324-3654
113-2661725-2366665	 : 10010-2003
112-7282907-8496260	 : 95403-1576
112-1923854-3037059	 : 10013
111-4546900-3313046	 : 89052
111-1145647-6349858	 : 98277-3552
112-5613337-2916223	 : 97229-1123
111-3889505-3168259	 : 67202-4730
113-0398484-1293028	 : 33180-3237
114-7045252-1501868	 : 97401-3324
111-5756521-3535410	 : 18431-1034
112-9546778-1239466	 : 32306
114-6709946-8755429	 : 77550-5013
113-6514728-9035400	 : 55101-2114
112-1053551-7121806	 : 65305-5400
112-4995278-4906642	 : 38652-9554
112-7887148-3251427	 : 17033-9580
112-1771360-3005047	 : 61074
114-2473236-6894614	 : 75201-2216
114-5795809-4301857	 : 73069-8233
111-0164547-2453838	 : 79360-5781
111-7841261-6765857	 : 85034-4102
113-5094624-2417022	 : 98032-5873
113-2864687-8408234	 : 37115-4927
112-1917121-3165850	 : 33543-4520
112-6679007-6945862	 : 77494-6741
114-9788138-1239467	 : 43215
111-9646871-6895429	 : 03470-2914
114-9814269-9241811	 : 53221-4129
112-3501609-6531458	 : 95814-4011
112-3542207-7972267	 : 11762-3539
112-7626084-9453012	 : 95117-1857
112-3879470-3145052	 : 95403-1576
112-3293634-6705019	 : 75050-1753
114-4187644-4553836	 : 01002-2535
113-8808128-9409823	 : 74003
113-1963642-9867465	 : 30013
113-5683208-1975407	 : 20136-2180
111-6408203-5425003	 : 98168-2146
113-8492270-8261043	 : 99669-7701
113-4444616-5571407	 : 71635-2700
113-3787206-8212217	 : 35071-2391
111-3745318-9756220	 : 33541-7151
114-4763430-9554615	 : 60126-4979
111-4879404-3425868	 : 96319-0076
112-9851252-2730621	 : 19707-9562
114-7351787-9690608	 : 14120-2410
113-2943638-5800263	 : 45505
114-7234045-3305034	 : 02828-1926
111-6035625-6199446	 : 80205-2190
112-3435564-4319467	 : 07645-1805
112-3065071-7993826	 : 98103-4227
113-4425310-3735426	 : 45069-8559
114-7138125-4612214	 : 20850-1704
112-1229903-1053045	 : 96706-3769
112-0264764-6328208	 : 29710-1156
111-1855895-5821825	 : 76002
114-5858450-7369825	 : 11793-2315
111-0506809-6787404	 : 65211-7703
112-3776627-3716237	 : 75035-8887
112-6027826-0129812	 : 63017-1757
113-0813103-7861002	 : 46236-3037
112-8055711-7701821	 : 21704-8024
114-1807517-3434625	 : 23062-2026
113-9550064-5629864	 : 07676-4022
111-8368758-6506657	 : 76001-7885
111-3604645-6161046	 : 20007-3533
112-5882322-0420224	 : 57108-8543
113-9976951-1056249	 : 11554-3242
112-6978409-1876253	 : 12106-2505
114-1432765-4867402	 : 95966-5934
112-0680982-3612206	 : 78572-0012
113-6867657-9805059	 : 81052-2940
113-4644318-2468249	 : 10021-2834
112-4223254-1301817	 : 60607-3088
114-3841959-7604248	 : 74006-1412
113-4736579-2989802	 : 20110-6767
112-3297524-6167431	 : 92801-3964
113-6930398-4931431	 : 03031-2655
114-7061680-5498646	 : 78521-5697
114-9548672-4758639	 : 17963-9603
114-4949941-1067462	 : 94030-3017
114-0616620-6663435	 : 64106-1802
114-4133788-6361063	 : 98122
111-4869193-1189822	 : 94105-2245
112-6534027-9601055	 : 23513-2246
111-3877741-2961049	 : 44023-9614
112-6050155-3684250	 : 28786-2647
112-1526402-9706613	 : 27607-7123
113-9401807-2701855	 : 08830
111-1481622-0811460	 : 95472-9661
113-0482195-3075436	 : 11210-5049
114-1288684-2441033	 : 78746-7700
111-9409776-1436219	 : 74146-5222
111-4749457-6518630	 : 95628-3530
114-1120928-5562666	 : 40242
114-4498062-4810617	 : 78253
113-6357460-5396215	 : 90640-2217
114-9485427-6076232	 : 57006-4645
114-7199300-6661052	 : 93711-5770
112-9702266-5396214	 : 08054-3412
112-3362695-8344248	 : 08512-3605
114-5358687-0783463	 : 77465-5406
114-2817715-5238635	 : 55416-2823
113-9276842-5033823	 : 70726-5313
113-9256336-9298638	 : 48322-3498
111-3582189-2002652	 : 75252-5633
111-8617257-2065031	 : 10016-5334
111-4900874-9652235	 : 76248-3333
113-7231308-8725807	 : 48603-1440
114-0658792-9369820	 : 41025-2503
114-2241578-3416228	 : 73533
111-9559679-8756233	 : 08026
114-2480043-9810653	 : 94588-3260
112-7620079-9595454	 : 36321
112-9492121-8045802	 : 30813-1246
114-3217287-0831401	 : 90012-1838
111-1594328-2376252	 : 29644-8416
112-5158193-3557052	 : 08807-2115
111-1409538-1626632	 : 29033-2139
111-1365818-6293834	 : 49454-9791
111-0815074-3101802	 : 93203-9529
114-5044865-2183445	 : 75033-4551
113-8114527-4706637	 : 74006-1412
113-0260419-8372258	 : 20853-3453
112-4670262-5800245	 : 32712-4083
111-3606865-5998619	 : 30909-4305
114-9904973-5319411	 : 27948-8512
111-1879056-3332252	 : 48092
114-1885945-1696251	 : 85297-4603
111-0495822-8976227	 : 98391-9448
113-4086837-8953837	 : 07054-3703
111-0835222-0365829	 : 11210-5049
113-5435065-6165849	 : 63102-1019
112-7013457-2259466	 : 01610-1400
114-4941543-7118639	 : 75409-5899
111-2003606-9584213	 : 33614-3313
111-3649018-0295400	 : 19103
113-1038231-3428253	 : 23454
113-2714159-6636204	 : 71201-8356
